gvkey,feature_date,archetype,viability_level,pc1,pc2
102891,1997-02-28,Noise / Unassigned,,-1.0529290916223457,1.82334795512078
100007,1997-03-31,Noise / Unassigned,,1.6943733206048819,-0.7457590980794138
100387,1997-03-31,Noise / Unassigned,,2.567123898804796,1.2803399646564684
100422,1997-03-31,Noise / Unassigned,,0.4839260681465102,-0.8531094028015745
100466,1997-03-31,Noise / Unassigned,,-0.25024017206711974,-0.43303941080151176
100469,1997-03-31,Noise / Unassigned,,-0.2644170096081621,-0.4525528243233481
100475,1997-03-31,Noise / Unassigned,,1.4635786977631196,1.798593438952911
100596,1997-03-31,Noise / Unassigned,,0.06548604867836522,-0.8750274467693329
100695,1997-03-31,Noise / Unassigned,,1.1515757567212384,1.3725678794193392
100709,1997-03-31,Noise / Unassigned,,-1.9750076639458112,-0.41491702790690044
100781,1997-03-31,Noise / Unassigned,,0.6819731655827501,-0.43246623991267863
100998,1997-03-31,Noise / Unassigned,,-0.28673307997855013,1.289859455868095
101059,1997-03-31,Noise / Unassigned,,-0.6377189909500206,-0.37109446995386974
101081,1997-03-31,Noise / Unassigned,,-0.09776223418190642,-0.7935452413483702
101134,1997-03-31,Noise / Unassigned,,0.06655100479555895,-0.13935060682085715
101195,1997-03-31,Noise / Unassigned,,0.5968257533768327,1.6018612050846832
101353,1997-03-31,Noise / Unassigned,,0.6100350477587474,1.6115474305759028
101370,1997-03-31,Noise / Unassigned,,-0.3919283669189558,-0.2151440718034222
101429,1997-03-31,Noise / Unassigned,,2.57269927717846,-0.6453351012233195
101542,1997-03-31,Noise / Unassigned,,1.0178831112015558,-0.6985785990444446
101552,1997-03-31,Noise / Unassigned,,1.5726019433089065,-0.816826916668101
101623,1997-03-31,Noise / Unassigned,,0.6499005402051328,-0.8077933598055542
101726,1997-03-31,Noise / Unassigned,,-0.14472573163968538,1.3742565360993149
101877,1997-03-31,Noise / Unassigned,,-0.6797506654403498,-0.052774757402456185
101887,1997-03-31,Noise / Unassigned,,0.027987534789036046,0.08615796283223243
101906,1997-03-31,Noise / Unassigned,,0.5019421955260035,1.4288457392596274
101917,1997-03-31,Noise / Unassigned,,-0.41033380565909156,-0.12403471560182117
101990,1997-03-31,Noise / Unassigned,,0.19655860292659794,-0.7586263966626364
102022,1997-03-31,Noise / Unassigned,,-0.791640210696641,1.6793296716643034
102056,1997-03-31,Noise / Unassigned,,-0.9939997081301675,-0.48353098891063484
102082,1997-03-31,Noise / Unassigned,,-1.5892756660275167,1.445864163888056
102085,1997-03-31,Noise / Unassigned,,2.0800026873888164,1.526513093799718
102102,1997-03-31,Noise / Unassigned,,-0.9122001213712533,-0.3870209540210617
102138,1997-03-31,Noise / Unassigned,,2.241552197254343,0.5438959729764825
102155,1997-03-31,Noise / Unassigned,,0.5141226597817976,-0.021857318423844446
102161,1997-03-31,Noise / Unassigned,,-0.30838201633068885,-0.3992679046504821
102261,1997-03-31,Noise / Unassigned,,-0.5977948837479902,0.2530392456610643
102284,1997-03-31,Noise / Unassigned,,1.2326545223519665,-0.6863080981838179
102291,1997-03-31,Noise / Unassigned,,0.883853947927735,-0.011510474032715906
102398,1997-03-31,Noise / Unassigned,,1.4107141172564026,-0.818453429691919
102453,1997-03-31,Noise / Unassigned,,-0.32050443696775727,-0.4653325950398154
102456,1997-03-31,Noise / Unassigned,,-1.1480823091506442,1.2929716357365881
102512,1997-03-31,Noise / Unassigned,,3.919874902825231,1.7515681841610389
102590,1997-03-31,Noise / Unassigned,,1.356883875985059,-0.04844032817922159
102760,1997-03-31,Noise / Unassigned,,1.7336620907340405,-0.009751554154975528
102845,1997-03-31,Noise / Unassigned,,-2.064872378488304,1.4260203136498961
102851,1997-03-31,Noise / Unassigned,,-2.250594885430653,1.3405798598033871
102879,1997-03-31,Noise / Unassigned,,-1.8451454786892085,-0.05190727908323112
102932,1997-03-31,Noise / Unassigned,,-1.2889672026592371,0.06030163721242321
102965,1997-03-31,Noise / Unassigned,,-0.29872288335350855,0.31284996694081724
102973,1997-03-31,Noise / Unassigned,,0.7522956338152764,0.3757062917530267
100065,1997-04-30,Noise / Unassigned,,-2.6709485522085465,1.0871386265348435
100097,1997-04-30,Noise / Unassigned,,1.6635741104271178,1.2495922593179287
100363,1997-04-30,Noise / Unassigned,,0.24315740674572542,-1.1816034411214507
100377,1997-04-30,Noise / Unassigned,,-0.7704769171671073,-1.1082112885105624
100391,1997-04-30,Noise / Unassigned,,1.5902122361101425,-0.4167018558839187
100428,1997-04-30,Noise / Unassigned,,2.977560944391916,-1.0949027996401908
100544,1997-04-30,Noise / Unassigned,,-0.7074785735985102,-0.4172954060692253
100629,1997-04-30,Noise / Unassigned,,0.4277109754773127,-0.8071114654459393
100660,1997-04-30,Noise / Unassigned,,-1.9652515918130118,-0.039288239444067535
100669,1997-04-30,Noise / Unassigned,,-0.2933038565911347,-0.9668072080664564
100760,1997-04-30,Noise / Unassigned,,0.9802131314875794,-1.0455528319922327
100791,1997-04-30,Noise / Unassigned,,0.457622008735846,-0.6001067681454275
100831,1997-04-30,Noise / Unassigned,,-1.9472468659265265,1.1701154064958972
101028,1997-04-30,Noise / Unassigned,,2.74977227082117,-1.2162644993671905
101035,1997-04-30,Noise / Unassigned,,0.7754734225954947,-0.053209135854007106
101039,1997-04-30,Noise / Unassigned,,-1.3162586557999798,0.9855356026920095
101101,1997-04-30,Noise / Unassigned,,0.535881548294418,-0.08699761467069572
101222,1997-04-30,Noise / Unassigned,,0.07123057592243515,-1.0032629759356673
101287,1997-04-30,Noise / Unassigned,,-1.0348904976067046,-0.6370879377340662
101402,1997-04-30,Noise / Unassigned,,-1.1418011075908239,0.05506839201328856
101462,1997-04-30,Archetype B,,-0.35663122669953695,-0.5130012678576514
101483,1997-04-30,Noise / Unassigned,,-0.4193383187192787,-0.6663930593914162
101515,1997-04-30,Noise / Unassigned,,2.9183891600497454,-1.1048548651596293
101521,1997-04-30,Noise / Unassigned,,2.3982236682980385,0.12281245660048729
101586,1997-04-30,Noise / Unassigned,,0.842819723727253,0.01593978883305014
101597,1997-04-30,Archetype A,,-0.140031367152053,-0.9828636433368589
101656,1997-04-30,Noise / Unassigned,,0.06412555570006268,-0.5106893462051995
101773,1997-04-30,Noise / Unassigned,,-1.659150700243166,-0.8465892211302016
101775,1997-04-30,Noise / Unassigned,,2.3252179044358003,-0.685544343842717
101789,1997-04-30,Noise / Unassigned,,-1.0435619375303062,-0.1562772787391853
101810,1997-04-30,Noise / Unassigned,,0.2066957328884684,1.0363456262642545
101852,1997-04-30,Noise / Unassigned,,-0.8395335448993603,-0.8543100727376299
101869,1997-04-30,Noise / Unassigned,,1.2631732154116009,-0.8481388111104283
101889,1997-04-30,Noise / Unassigned,,0.5023782077859922,0.11281771647023542
101994,1997-04-30,Noise / Unassigned,,-0.9594150777185938,0.0716906664424376
102037,1997-04-30,Noise / Unassigned,,1.6407779941057241,-1.1019439104441826
102089,1997-04-30,Noise / Unassigned,,-3.8760731811874862,1.218534113540703
102139,1997-04-30,Noise / Unassigned,,0.3059539141151362,1.0428335601923249
102165,1997-04-30,Noise / Unassigned,,-0.2374707568814747,1.017531668511021
102174,1997-04-30,Noise / Unassigned,,1.8075549463832308,0.10465358591029872
102230,1997-04-30,Noise / Unassigned,,-1.8937764333096399,-0.7193338128094036
102277,1997-04-30,Noise / Unassigned,,-1.3356208733104151,0.05544724476202345
102283,1997-04-30,Noise / Unassigned,,2.4830106034584056,-0.48067069699179044
102353,1997-04-30,Noise / Unassigned,,0.8911061326867605,-0.7075337451235851
102366,1997-04-30,Noise / Unassigned,,-0.973638733573071,1.5336613768226317
102375,1997-04-30,Noise / Unassigned,,2.775294225849731,1.2193563456510215
102426,1997-04-30,Noise / Unassigned,,2.0008097172360646,0.19903776625857023
102522,1997-04-30,Noise / Unassigned,,-0.9135933877492466,-0.28438285697167504
102621,1997-04-30,Noise / Unassigned,,1.1949194174407998,0.1852782712111074
102678,1997-04-30,Noise / Unassigned,,1.3931833543038292,-0.917025969444472
102734,1997-04-30,Noise / Unassigned,,2.4055768223400333,1.8862902762006606
102802,1997-04-30,Noise / Unassigned,,-0.7073350611838021,0.8895699498318375
102866,1997-04-30,Noise / Unassigned,,-2.1811930154178936,-0.0751809836080439
100553,1997-05-31,Noise / Unassigned,,2.0601186728136685,-0.965078816361836
100606,1997-05-31,Noise / Unassigned,,-2.4654686302916904,0.8973328183537905
100645,1997-05-31,Noise / Unassigned,,0.19370688177262727,0.47536727181912364
101084,1997-05-31,Noise / Unassigned,,1.2743221331214027,-1.0901799811933506
101185,1997-05-31,Noise / Unassigned,,0.26566704263863744,-0.7325522312974138
101213,1997-05-31,Noise / Unassigned,,-0.21771143825016667,-1.1488873326876636
101411,1997-05-31,Noise / Unassigned,,-1.464125502598349,0.9790203043515333
101489,1997-05-31,Noise / Unassigned,,0.21660101137563723,-0.16013880870077835
101637,1997-05-31,Noise / Unassigned,,-1.4243661346022245,-0.9539249334797612
101699,1997-05-31,Noise / Unassigned,,-0.027319512186160758,1.021757613420834
101774,1997-05-31,Noise / Unassigned,,-0.7012213809799747,1.2422831491684556
101792,1997-05-31,Noise / Unassigned,,-0.24538112244122134,-0.5522447282732965
101880,1997-05-31,Noise / Unassigned,,2.165411767789188,-0.5102191426571574
101881,1997-05-31,Archetype A,,-0.19212570071359664,-0.1673166716922166
102067,1997-05-31,Noise / Unassigned,,2.358701924263275,1.0716604824016156
102278,1997-05-31,Noise / Unassigned,,-3.8267680337907715,-1.0665319362625958
102335,1997-05-31,Noise / Unassigned,,2.535744174326411,-0.5784862943241824
102461,1997-05-31,Noise / Unassigned,,-0.6516915425881984,-1.0212944327636706
102548,1997-05-31,Noise / Unassigned,,-0.37512844232547343,-0.5947062134511945
102555,1997-05-31,Noise / Unassigned,,-0.12963024348647448,1.40347897503387
102578,1997-05-31,Noise / Unassigned,,1.3151647297774811,-0.5643036069703418
102593,1997-05-31,Noise / Unassigned,,0.5286167857880785,-1.1162375838577834
102711,1997-05-31,Noise / Unassigned,,-0.2526335886164104,1.483003523391179
102720,1997-05-31,Noise / Unassigned,,-1.9882060520843698,-1.226784999088764
102735,1997-05-31,Noise / Unassigned,,2.178109493030306,-0.27618575940968837
102816,1997-05-31,Noise / Unassigned,,0.763717814028355,0.17429782233605134
102872,1997-05-31,Noise / Unassigned,,2.121379571563501,-0.4281955760362367
102954,1997-05-31,Noise / Unassigned,,0.8164592540215234,-0.7746144385707381
102995,1997-05-31,Noise / Unassigned,,-0.9930086874836995,0.07326858694331095
101444,1997-06-30,Noise / Unassigned,,1.309499876213366,0.7969840455854138
101503,1997-06-30,Noise / Unassigned,,0.05511534096362416,-0.30165678144196717
102869,1997-06-30,Noise / Unassigned,,-0.012585942200279282,0.9082865355933436
100008,1998-02-28,Noise / Unassigned,,-2.0098386810077615,-0.6126646081595944
100456,1998-02-28,Noise / Unassigned,,-1.6785640018810108,1.1768539738020578
100999,1998-02-28,Noise / Unassigned,,1.1878507167164503,-0.21219997596377835
101109,1998-02-28,Noise / Unassigned,,-0.7418805806674387,-0.8913916502576056
101613,1998-02-28,Noise / Unassigned,,-1.8456736815917758,0.9787333735524584
102590,1998-02-28,Noise / Unassigned,,-1.0108913604572303,-0.14460931341479216
100336,1998-03-31,Noise / Unassigned,,-2.775022985415389,-0.3779695445250233
100367,1998-03-31,Noise / Unassigned,,-0.26878116857957535,-0.8908531092732404
100430,1998-03-31,Noise / Unassigned,,2.073797453673369,-0.6808538875677712
100553,1998-03-31,Noise / Unassigned,,0.2982773367389906,-0.7050208773677002
100818,1998-03-31,Noise / Unassigned,,-0.5314044846802772,1.2538331519300556
100856,1998-03-31,Noise / Unassigned,,-1.5229596731259807,-0.8179590011041203
100993,1998-03-31,Noise / Unassigned,,2.048169071799116,0.7744865841543942
101013,1998-03-31,Noise / Unassigned,,-2.034244391014579,-0.6961408968197667
101028,1998-03-31,Noise / Unassigned,,0.19187655886832258,-1.1297823098486486
101485,1998-03-31,Noise / Unassigned,,-0.450143835321252,1.9404896434782908
101490,1998-03-31,Noise / Unassigned,,1.0493235709011124,-0.329927830206165
101561,1998-03-31,Noise / Unassigned,,-1.04892564403692,-0.5708612810728806
101614,1998-03-31,Noise / Unassigned,,-0.665314212922969,0.46927562696183045
101679,1998-03-31,Noise / Unassigned,,0.9878483519599904,-0.646065234674911
101759,1998-03-31,Noise / Unassigned,,0.11176026232869293,-0.5718361486337435
101767,1998-03-31,Noise / Unassigned,,-1.8780006848613755,-0.34737418205867654
101906,1998-03-31,Noise / Unassigned,,2.361147559597636,1.4409778514633251
101943,1998-03-31,Noise / Unassigned,,4.965911322079111,-0.4627871287967352
101989,1998-03-31,Noise / Unassigned,,-1.032406092104033,1.3042631199844652
102076,1998-03-31,Noise / Unassigned,,-0.32828411851283396,-0.022987910712955695
102144,1998-03-31,Noise / Unassigned,,1.9715211089609774,1.9847607910036718
102153,1998-03-31,Archetype B,,-0.3555520033233931,-0.5608484447355523
102293,1998-03-31,Noise / Unassigned,,-0.3847269700642492,0.46294362034867875
102338,1998-03-31,Noise / Unassigned,,-0.40946364432794885,-0.40653849872975656
102341,1998-03-31,Noise / Unassigned,,-0.16530837354542094,1.9852375798870823
102347,1998-03-31,Noise / Unassigned,,-1.5140840568663467,-0.29105310589420974
102352,1998-03-31,Noise / Unassigned,,-2.1756340724958543,-0.9963495326774054
102508,1998-03-31,Noise / Unassigned,,-1.1228316313084732,-0.8860720302494318
102514,1998-03-31,Noise / Unassigned,,-0.6593128493585567,0.8335724517951717
102761,1998-03-31,Noise / Unassigned,,-1.8150202507391018,0.7729101519462576
102791,1998-03-31,Noise / Unassigned,,-1.8357029475130566,-0.7392031078683556
102877,1998-03-31,Noise / Unassigned,,2.352753353866949,-0.16767332716026334
102902,1998-03-31,Noise / Unassigned,,-2.0613332017419173,1.9171371956454915
102954,1998-03-31,Noise / Unassigned,,0.24737969662362205,-0.3949853861671925
100187,1998-04-30,Noise / Unassigned,,-2.088307072662564,-0.3729349369932144
100265,1998-04-30,Noise / Unassigned,,-2.675487974122344,0.09365041772656724
100323,1998-04-30,Noise / Unassigned,,-2.268635270829634,-0.8412272448736389
100398,1998-04-30,Noise / Unassigned,,-1.9319727766611412,-1.0715164477954482
100442,1998-04-30,Noise / Unassigned,,0.35632782695854737,0.1577809321155495
100502,1998-04-30,Noise / Unassigned,,-2.011144019379091,0.9792527820846082
100533,1998-04-30,Noise / Unassigned,,-2.1753513611995743,0.6508517863716196
100618,1998-04-30,Noise / Unassigned,,0.20881564371850167,0.07875858461683871
100690,1998-04-30,Noise / Unassigned,,0.3770318067402147,-0.8151338575225039
100708,1998-04-30,Noise / Unassigned,,-0.18633330545749377,0.04158313631319216
100825,1998-04-30,Noise / Unassigned,,0.14248466607659524,0.7118826820885463
100835,1998-04-30,Noise / Unassigned,,0.2941630829714845,0.24280065032780884
100862,1998-04-30,Noise / Unassigned,,-0.44721720008801485,1.0599240905575333
100935,1998-04-30,Noise / Unassigned,,0.27367065592056505,1.1687450712381526
101316,1998-04-30,Noise / Unassigned,,-0.07270268211782996,0.6892011385994767
101523,1998-04-30,Noise / Unassigned,,-0.7091612763186168,0.07274747000143217
101598,1998-04-30,Noise / Unassigned,,0.6635559212236067,0.07588999450205974
101630,1998-04-30,Noise / Unassigned,,-2.5886346293999485,-0.5495097021915664
101688,1998-04-30,Noise / Unassigned,,0.8652523739551544,-0.8255885923684533
101792,1998-04-30,Noise / Unassigned,,1.9509635849812417,-0.41652352797971925
102102,1998-04-30,Noise / Unassigned,,-0.6655056577328633,-0.37983030428772724
102178,1998-04-30,Noise / Unassigned,,3.3425356115815346,-0.6589762080148042
102229,1998-04-30,Noise / Unassigned,,0.11590751580887945,1.1287587839703506
102325,1998-04-30,Noise / Unassigned,,2.563510524768009,-0.2680378611951219
102349,1998-04-30,Noise / Unassigned,,-1.9168231794116108,0.1532890058322232
102371,1998-04-30,Noise / Unassigned,,0.8924228044438438,-0.9873941634217502
102436,1998-04-30,Noise / Unassigned,,-0.7708250841774196,1.0411867287544434
102437,1998-04-30,Noise / Unassigned,,-2.675649780055596,-0.9714056945609637
102625,1998-04-30,Noise / Unassigned,,0.305593617139997,-0.8495192086077257
102728,1998-04-30,Noise / Unassigned,,3.7362978572845846,0.18218198201549707
102932,1998-04-30,Noise / Unassigned,,-1.335985550240435,-0.10180137917105583
100110,1998-05-31,Noise / Unassigned,,-1.6999140443613885,1.8427871406102134
100198,1998-05-31,Noise / Unassigned,,-2.2641913735748296,-0.221868642174896
100252,1998-05-31,Noise / Unassigned,,1.444217155786904,0.9700896133801145
100259,1998-05-31,Noise / Unassigned,,1.1503352199526296,-0.311812295419794
100294,1998-05-31,Noise / Unassigned,,1.5208103724924082,0.1878358876029303
100363,1998-05-31,Noise / Unassigned,,-2.409719118227278,-1.07143706067248
100415,1998-05-31,Noise / Unassigned,,-1.3790304009987706,-0.00807219070436882
100574,1998-05-31,Noise / Unassigned,,0.5650300631654288,1.0823187787343636
100589,1998-05-31,Noise / Unassigned,,0.3270514495741298,-0.31430456097232795
100620,1998-05-31,Noise / Unassigned,,1.1136701477687383,-0.8027755540350866
100667,1998-05-31,Noise / Unassigned,,1.2908085877746187,0.8010257687077167
100729,1998-05-31,Noise / Unassigned,,-1.0723515004301243,-0.41701967150225816
100742,1998-05-31,Noise / Unassigned,,-3.2569454421162662,1.652248486601651
100792,1998-05-31,Noise / Unassigned,,-1.1681750257205274,-1.0368347488967786
100796,1998-05-31,Archetype A,,-0.11917760122293791,-0.9807346628324182
100873,1998-05-31,Noise / Unassigned,,1.6201595514743046,2.020413159722814
100959,1998-05-31,Noise / Unassigned,,-0.22608782937498037,0.3018685139329773
100976,1998-05-31,Noise / Unassigned,,1.7770581876718674,0.17182145155434458
101012,1998-05-31,Noise / Unassigned,,-1.5957959103647656,1.5987393686233176
101043,1998-05-31,Noise / Unassigned,,2.8258693068003056,-0.7128784074568446
101202,1998-05-31,Noise / Unassigned,,0.14288394551386177,-0.9638905572234554
101324,1998-05-31,Noise / Unassigned,,0.2921882779575509,-0.17952999144459902
101381,1998-05-31,Noise / Unassigned,,0.14846799303961467,-0.4183970457689407
101488,1998-05-31,Noise / Unassigned,,-1.2638516718872839,-0.34630652142230267
101737,1998-05-31,Noise / Unassigned,,1.4598810658594068,-1.2244516793568914
101819,1998-05-31,Noise / Unassigned,,0.07656940689996675,-0.539826707241164
101850,1998-05-31,Noise / Unassigned,,0.6233941191353596,0.04868232395128247
101889,1998-05-31,Noise / Unassigned,,2.0280986255814724,0.023433675481779437
102064,1998-05-31,Noise / Unassigned,,-0.6907050152123136,0.9607131250583922
102082,1998-05-31,Noise / Unassigned,,0.10314306180805854,1.1902838321903237
102089,1998-05-31,Noise / Unassigned,,-4.416092088687157,0.9278171374703998
102091,1998-05-31,Noise / Unassigned,,-1.1624807059439253,-0.2538381174036397
102151,1998-05-31,Noise / Unassigned,,0.4061281549844182,-0.24285625417640339
102212,1998-05-31,Noise / Unassigned,,4.051049053750068,-0.25601334234990836
102276,1998-05-31,Noise / Unassigned,,-0.01251645419861247,0.03179128866837988
102292,1998-05-31,Noise / Unassigned,,0.34133470127481097,-0.2560642692974208
102684,1998-05-31,Noise / Unassigned,,-2.646054004441458,0.0602372319286405
102802,1998-05-31,Noise / Unassigned,,-1.1002676177607367,0.7940484210751033
102960,1998-05-31,Noise / Unassigned,,-0.5350073396155207,-0.2718550165629095
102510,1998-06-30,Noise / Unassigned,,4.060364665478468,-0.9316250555702017
101530,1999-02-28,Noise / Unassigned,,-0.34325659280904436,0.4037518961237877
100089,1999-03-31,Noise / Unassigned,,0.08078728088120776,-0.6441844080567921
100249,1999-03-31,Noise / Unassigned,,0.17684885198793068,1.5814797533887663
100265,1999-03-31,Noise / Unassigned,,-2.617401169607777,-0.19348046566837707
100356,1999-03-31,Noise / Unassigned,,1.2508950164183743,0.4316163734505508
100367,1999-03-31,Noise / Unassigned,,-0.10893487489356445,-0.848679039397464
100395,1999-03-31,Noise / Unassigned,,-0.4532038180074514,1.2513868575589853
100470,1999-03-31,Noise / Unassigned,,1.9946473339150994,1.2178510230357644
100524,1999-03-31,Noise / Unassigned,,1.4876737674531488,-0.8617770041266737
100594,1999-03-31,Noise / Unassigned,,1.6227413900063534,-0.818852090899999
100693,1999-03-31,Noise / Unassigned,,2.0678619225109354,1.3627192149264498
100701,1999-03-31,Noise / Unassigned,,-1.3090441974271043,-1.0176651771928715
100756,1999-03-31,Noise / Unassigned,,-0.4081776748414536,1.0470483449618435
100797,1999-03-31,Noise / Unassigned,,-0.09603884269371085,-0.387585170868542
100984,1999-03-31,Noise / Unassigned,,0.981307165442027,-0.6503277551948052
101032,1999-03-31,Noise / Unassigned,,-2.151057496230476,1.5026143044988518
101033,1999-03-31,Noise / Unassigned,,-0.5670922845374747,-0.49381413433584126
101102,1999-03-31,Archetype B,,-0.34225857934012965,-1.1035648000078
101191,1999-03-31,Noise / Unassigned,,1.6475758887578047,-0.939884619888249
101213,1999-03-31,Noise / Unassigned,,0.9946108616484469,-0.7503506184103024
101270,1999-03-31,Noise / Unassigned,,0.8198868524581329,1.2152737477558826
101467,1999-03-31,Noise / Unassigned,,0.11468098731925722,0.2394049984993632
101580,1999-03-31,Noise / Unassigned,,1.265996281786924,-0.8587700310019138
101734,1999-03-31,Noise / Unassigned,,1.2702293071858504,1.4741384177810852
101783,1999-03-31,Noise / Unassigned,,-1.2756588379275733,0.949972970545421
101789,1999-03-31,Noise / Unassigned,,0.38930929331237507,0.45698644322949167
101819,1999-03-31,Noise / Unassigned,,-0.6166042478643712,-0.36786471364761286
101835,1999-03-31,Noise / Unassigned,,-1.8435020750979116,-0.9504328696849341
101880,1999-03-31,Noise / Unassigned,,1.529700980735484,-0.41917514497286973
101971,1999-03-31,Noise / Unassigned,,0.4185632608616233,0.003052029399318257
101979,1999-03-31,Noise / Unassigned,,2.7214921739466846,-0.5103019947930678
102040,1999-03-31,Noise / Unassigned,,1.16798589902134,1.3007513225382346
102061,1999-03-31,Noise / Unassigned,,2.803392990580902,1.5935368716902305
102085,1999-03-31,Noise / Unassigned,,0.05682469360930995,1.2395886143849226
102322,1999-03-31,Noise / Unassigned,,0.07264925893786686,0.16796906055404393
102363,1999-03-31,Noise / Unassigned,,0.7085034793288202,1.1960971238936366
102396,1999-03-31,Noise / Unassigned,,-1.6272233997104424,0.3424443833801435
102425,1999-03-31,Noise / Unassigned,,-1.2636018457973086,-0.6493716993658205
102446,1999-03-31,Noise / Unassigned,,-2.8488736110644686,-0.21604254047830956
102450,1999-03-31,Noise / Unassigned,,-1.5088511876501483,0.8965235363662853
102505,1999-03-31,Noise / Unassigned,,0.20318269664427144,-0.28019560983292374
102638,1999-03-31,Noise / Unassigned,,0.11744116033186708,1.5946163741686878
102650,1999-03-31,Noise / Unassigned,,-1.6306504144418403,1.3301965978159034
102651,1999-03-31,Noise / Unassigned,,1.4249329810180746,-0.8918468252617585
102692,1999-03-31,Archetype A,,-0.24638282662025013,-0.9738404778705833
102697,1999-03-31,Noise / Unassigned,,1.5892562440765634,-0.6014370770874229
100015,1999-04-30,Noise / Unassigned,,-2.5577437798327023,0.8573097016128961
100053,1999-04-30,Noise / Unassigned,,-0.2996814728928857,1.0520991128768442
100060,1999-04-30,Noise / Unassigned,,-1.6331380616770463,-0.9095896445733367
100062,1999-04-30,Noise / Unassigned,,-0.455373993177188,-0.3534096736889885
100084,1999-04-30,Noise / Unassigned,,1.6253348415877873,-0.5409545827263803
100114,1999-04-30,Noise / Unassigned,,2.699482796572519,1.2209929206763421
100190,1999-04-30,Noise / Unassigned,,-3.0214974539824127,0.9675365562293208
100294,1999-04-30,Noise / Unassigned,,3.11704420556355,0.05601045334763649
100595,1999-04-30,Noise / Unassigned,,-1.6579425162640768,-0.5589974713216032
100618,1999-04-30,Noise / Unassigned,,-2.035346243392279,0.067205231706574
100708,1999-04-30,Noise / Unassigned,,0.34062028326654176,-0.038450608917244944
100726,1999-04-30,Noise / Unassigned,,-0.9669502888126629,-0.9988431403161064
100750,1999-04-30,Noise / Unassigned,,0.11178764313983539,-0.5426929404051068
100920,1999-04-30,Noise / Unassigned,,-0.6359881655137611,-0.7305846752611421
100955,1999-04-30,Noise / Unassigned,,2.043734530308823,-0.06649731083405827
100981,1999-04-30,Noise / Unassigned,,0.8147745755830141,1.0635750130425548
101002,1999-04-30,Noise / Unassigned,,-3.0142754593638212,-0.8730501899479612
101207,1999-04-30,Noise / Unassigned,,-1.3764777434035815,-0.6593580664689487
101370,1999-04-30,Noise / Unassigned,,2.5639899793482175,-0.30248303764329376
101441,1999-04-30,Noise / Unassigned,,-0.9997598837540942,-0.9114206948600213
101503,1999-04-30,Noise / Unassigned,,-1.172877387894473,-0.15092341978352342
101610,1999-04-30,Archetype A,,-0.18693506498229667,-0.23811177763707295
101646,1999-04-30,Noise / Unassigned,,0.49189319721469504,-0.11697934713280364
101856,1999-04-30,Noise / Unassigned,,1.6605103644726726,-0.01931300451084436
101915,1999-04-30,Noise / Unassigned,,-0.2240242226317301,0.8219405387169549
102037,1999-04-30,Noise / Unassigned,,-1.2950872582878634,-0.6953602957327174
102039,1999-04-30,Noise / Unassigned,,-1.2207282427140367,1.066262492054805
102079,1999-04-30,Noise / Unassigned,,1.918529438349179,0.3222185987749919
102295,1999-04-30,Noise / Unassigned,,0.03351612425738553,0.2665722787454887
102304,1999-04-30,Noise / Unassigned,,-1.4216786556219656,-0.3272671812044685
102405,1999-04-30,Noise / Unassigned,,-0.45525904983923277,1.1255809058241126
102719,1999-04-30,Noise / Unassigned,,-1.2888805874442073,-0.11714820030063397
102747,1999-04-30,Noise / Unassigned,,-0.21581508468032695,0.9480365924251029
102879,1999-04-30,Noise / Unassigned,,-1.1565675803630138,0.09569757875983415
102887,1999-04-30,Noise / Unassigned,,-1.1037233415661454,-0.8238308731495876
102903,1999-04-30,Noise / Unassigned,,0.10753116718930303,1.2990469352657605
102912,1999-04-30,Noise / Unassigned,,0.2880772798194245,0.9366100633499188
100065,1999-05-31,Noise / Unassigned,,-0.3366018903101534,0.9409544968248376
100384,1999-05-31,Noise / Unassigned,,2.9178641245443746,0.330357718359339
100403,1999-05-31,Noise / Unassigned,,0.853415632911165,1.2227546714556736
100505,1999-05-31,Noise / Unassigned,,-3.462056455937325,0.7214657617907687
100682,1999-05-31,Noise / Unassigned,,0.6981697394649845,-0.7424837889227875
100689,1999-05-31,Noise / Unassigned,,0.12803932630959097,-0.953027491132927
100768,1999-05-31,Noise / Unassigned,,-1.9087759708081915,0.8638415170455116
100907,1999-05-31,Noise / Unassigned,,1.619585270507946,-0.912739915185252
100926,1999-05-31,Noise / Unassigned,,1.0486007516882463,-0.5290825972674154
101134,1999-05-31,Noise / Unassigned,,0.2546979234076366,-0.4963090173776492
101168,1999-05-31,Noise / Unassigned,,-2.8266294200960442,-0.5017522223927675
101280,1999-05-31,Noise / Unassigned,,1.8919524401679928,-0.02713018440362
101355,1999-05-31,Noise / Unassigned,,-0.32890034085846165,-0.6648758686796942
101622,1999-05-31,Noise / Unassigned,,-0.939455289580485,-0.37823583522113824
101633,1999-05-31,Noise / Unassigned,,-1.682664108063483,-0.08864092648048588
101675,1999-05-31,Noise / Unassigned,,-0.8151738918206846,1.7933993060876212
101869,1999-05-31,Noise / Unassigned,,0.09660295566675056,-0.7547797219603098
102089,1999-05-31,Noise / Unassigned,,-1.5533066981478278,0.6069010060482856
102292,1999-05-31,Noise / Unassigned,,1.6407644248595716,0.1028614016505287
102293,1999-05-31,Noise / Unassigned,,-1.2156452267563038,0.47073762079238324
102722,1999-05-31,Noise / Unassigned,,-2.171931383532629,0.7269113027118261
102730,1999-05-31,Noise / Unassigned,,1.145446772139216,-0.7485063900255319
